ProteinIDs,ACY-738_FUS_plusplus1,ACY-738_FUS_plusplus2,ACY-738_FUS_plusplus3,FUSplusplus_vehicle4,FUSplusplus_vehicle5,FUSplusplus_vehicle6,FUSminusminus_vehicle7,FUSminusminus_vehicle8,FUSminusminus_vehicle9
Q80W21,28.8479,28.7178,28.7519,28.702,28.8471,28.6619,28.4983,28.6298,28.3583
Q80W47,27.501,26.8102,26.9861,26.9698,27.3009,26.8881,27.0538,26.6732,27.6065
Q80W54,28.2766,28.1557,28.2569,28.1524,28.5635,28.2036,27.8577,28.2572,28.3956
Q80WC7,23.8,24.2706,23.659,24.6118,23.9165,23.5787,24.5633,24.4298,24.1665
Q80WG5,27.8075,27.6451,27.4311,28.0383,27.695,27.7567,28.1302,28.3179,28.7358
Q80WJ7,27.1408,27.0224,26.9301,27.3469,27.1899,27.2514,27.3122,27.2281,27.1357
Q80WM4,28.6677,28.2617,28.4358,28.3787,27.9885,28.0617,28.4454,28.1171,28.3402
Q80WQ2,27.4893,27.3151,27.3313,27.5622,27.3397,27.074,27.2273,26.8658,27.2345
Q80WW9,25.2164,24.991,25.3351,25.6623,24.8763,25.0255,24.9327,24.9334,24.9941
Q80X19,27.3604,28.5657,28.0359,27.6155,28.7293,28.7107,27.9537,28.0891,28.0457
Q80X50,25.4945,26.0026,25.6832,26.2393,25.705,26.1227,25.8018,25.9303,25.5223
Q80X80,26.8329,26.6269,26.6122,26.8579,26.6096,26.6788,27.2648,26.4176,26.6168
Q80X90,29.0813,29.7783,29.4215,29.2587,30.0091,29.9519,29.873,29.956,29.5562
Q80X95;Q6NTA4,25.7433,26.3377,25.8792,25.6192,25.8086,25.7765,25.5894,25.9817,25.7161
Q80XI3,28.4167,28.1267,28.4017,28.1238,28.0026,27.9607,28.1612,27.9767,28.1183
Q80XI4,26.8989,26.6276,26.7056,26.446,26.512,26.8596,26.844,26.8917,26.6303
Q80XN0,31.0779,30.9556,31.045,30.9395,31.0253,31.1867,30.8053,31.3079,31.4619
Q80XQ2,25.0807,25.1116,25.0262,24.9763,25.126,25.1601,25.4264,25.1372,24.74
Q80XU3,25.4596,25.0938,25.3874,26.2669,25.4451,26.0783,24.5448,25.8341,25.6844
Q80Y14,24.7034,27.32,27.3852,26.5996,27.3463,27.1133,26.6902,26.7233,27.1738
Q80Y17,29.5027,29.5853,29.5176,29.5769,29.6276,29.7522,29.7958,29.5777,29.6039
Q80Y98,27.9714,27.6684,26.6258,27.0628,27.8975,26.822,26.8641,27.0011,23.6749
Q80YA7,26.8815,26.952,25.7206,26.7993,26.7412,26.4702,26.5963,26.4694,26.0089
Q80YN3,30.9979,30.9124,30.9615,31.194,30.7623,30.8128,31.156,30.8966,30.9394
Q80YV4,25.7247,24.2239,25.688,22.8828,25.7122,25.1658,24.7143,25.161,25.3037
Q80YX1,26.5475,25.9516,26.1788,26.5212,27.573,26.9557,26.7129,27.1189,27.3259
Q80Z24,29.3202,29.0347,28.8164,28.4122,28.7449,28.7507,28.4877,28.856,29.1336
Q80ZI6,26.4334,26.4972,26.7085,26.1398,26.1595,26.2802,26.3098,26.0198,26.2317
Q80ZJ1,27.1626,27.0471,26.9228,27.2805,27.0001,27.1148,27.2807,27.0582,26.7317
Q80ZJ6,25.9234,25.9013,25.7878,25.7122,25.662,25.5669,25.1677,25.5261,24.4724
Q80ZJ7,23.4595,24.0264,24.0338,25.0014,24.2045,24.6282,23.9593,24.3582,24.2625
Q80ZW2,28.1963,28.3238,28.3684,28.0201,27.7292,28.0839,27.9965,28.021,28.0384
Q80ZX8,25.3757,25.0042,25.4315,25.1602,25.0935,25.1294,25.775,25.0646,25.4822
Q810A7,25.5686,25.5091,25.7313,26.181,25.9631,25.7533,25.3108,26.0039,26.0429
Q810B6,27.1583,27.2442,27.3862,27.6734,27.3846,27.3782,27.7822,27.4709,27.3551
Q810J8,24.5818,24.6269,24.4648,23.1148,22.8017,23.5152,24.6763,23.9601,24.2286
Q810U3,32.112,31.9276,32.1754,32.1539,32.0125,31.9121,31.7813,31.8619,31.9365
Q810U4,29.8978,29.7419,29.7934,30.335,30.1887,29.9217,30.1228,30.0735,30.0632
Q811D0,28.485,28.5489,28.5962,29.0078,28.7168,28.6142,29.1148,28.4984,28.6319
Q811I0,27.9254,27.8335,28.0311,27.6994,27.8536,27.7887,27.6863,27.5662,27.8857
Q811Q9;P49586,26.3374,26.0979,26.6995,26.0152,26.1794,26.6414,26.1718,26.1455,26.0232
Q812A2,28.3047,28.2371,28.5861,27.872,28.1139,27.9076,27.7652,28.0649,28.2208
Q8BFP9,24.7267,24.5945,23.6829,24.8858,25.0934,25.0508,23.9026,23.1576,23.7055
Q8BFQ8,27.3335,27.3502,26.9307,27.6294,27.6044,27.1954,26.9335,27.2108,27.3791
Q8BFR5,32.3719,32.1837,32.3115,32.3727,32.1021,32.1146,32.268,32.0496,32.0873
Q8BFS6,25.7773,25.8793,25.7799,26.2573,26.1628,26.098,25.5345,25.9715,26.2227
Q8BFU3,26.6178,27.0746,26.5303,26.4863,26.8258,26.7685,27.7958,26.479,26.5505
Q8BFU8,26.0832,26.359,25.4568,25.4648,22.9099,26.2077,25.6552,26.0254,24.655
Q8BFW7,23.7908,23.916,23.2159,24.7204,24.5069,23.7343,23.9595,24.1059,24.6796
Q8BFY6,26.0255,27.2405,27.0876,27.3797,27.0087,27.3155,26.5134,26.8271,26.8662
Q8BFY9,28.3969,28.2014,28.3871,28.6287,28.6756,28.6443,28.562,28.6165,28.3626
Q8BFZ9,28.1726,28.2835,28.0068,28.2856,28.5466,28.4908,28.0871,28.2987,28.1853
Q8BG05,31.7502,31.4914,31.5947,31.8221,31.9025,31.8549,31.7365,32.1052,32.2215
Q8BG32,30.0889,30.1592,30.3655,30.0961,29.8769,30.4073,30.157,30.3276,30.2929
Q8BG39,28.4275,28.1412,27.958,28.2025,27.7138,27.8958,28.078,28.0823,28.2929
Q8BG51,28.8574,28.3684,28.6063,28.3963,28.6666,28.5433,28.5492,28.6838,28.6004
Q8BG73,28.1073,27.4895,28.1141,27.3681,27.9146,27.6617,27.3542,27.5292,28.155
Q8BG92,25.7097,25.4124,23.7577,25.1674,25.7162,25.6156,24.5184,25.4032,25.1142
Q8BGB7,29.0251,28.4295,28.7707,28.2096,28.6347,28.5637,28.0972,28.2047,28.3942
Q8BGC4,27.945,27.4734,27.9195,27.6371,28.0781,27.6578,27.4217,28.0234,27.6992
Q8BGD5,24.561,24.2919,23.5586,24.8613,24.6196,24.3984,25.2654,24.7839,24.373
Q8BGD9,28.7746,28.6812,28.5763,29.0013,28.8978,28.6707,28.87,28.6684,28.7392
Q8BGE6,27.0684,26.9318,26.947,26.8283,26.9903,26.5226,26.3244,26.4929,26.5929
Q8BGG7,23.9093,22.8208,23.1913,22.9539,23.1772,23.0645,23.7797,22.3491,23.3871
Q8BGH2,29.7415,29.7014,29.7595,29.3676,29.6395,29.4863,29.5827,29.5076,29.4838
Q8BGN2,25.3741,24.2704,25.6711,25.3065,25.2399,26.0728,26.0108,24.0082,25.4129
Q8BGN3,31.0215,30.861,30.8342,30.9349,30.8335,30.6715,30.8772,30.7178,30.7921
Q8BGN8,26.1532,25.8455,24.9106,25.5377,25.2289,25.9213,26.0491,25.7592,23.3217
Q8BGQ1,25.9341,26.0351,25.4454,26.0696,25.8874,25.6695,25.4702,25.1646,24.9652
Q8BGQ7,31.5519,31.2735,31.3268,31.3663,31.3565,31.3386,31.6531,31.5756,31.6539
Q8BGR9,26.3349,26.886,26.4363,26.0661,25.8041,26.6105,27.5702,27.2087,27.6705
Q8BGS2,28.2822,27.8696,28.1825,28.4282,27.7689,27.9721,28.5543,27.3937,27.9213
Q8BGT5,25.9256,23.576,26.1901,25.5548,26.1945,26.2683,26.3727,25.8691,25.9967
Q8BGT8,31.0796,31.0981,31.0618,31.121,30.8698,30.9429,31.0328,30.6154,30.5419
Q8BGU5,26.3862,26.6014,26.5492,26.3989,26.4689,26.5041,26.0748,26.3723,26.737
Q8BGW1,24.9544,23.9102,24.4013,23.1732,24.6303,24.2484,24.8086,24.33,24.6637
Q8BGX2,27.3106,26.5932,26.7768,26.8563,27.2562,26.6239,27.2261,26.9303,27.1268
Q8BGY2,26.1565,26.0024,26.1,26.2269,25.9632,26.0793,25.6192,26.1529,26.1455
Q8BGY7,25.7195,25.1287,25.7547,26.0301,25.8541,25.3966,25.4867,24.9859,25.5663
Q8BGZ1,27.1272,26.5922,26.3529,27.1939,26.4343,26.6657,25.978,26.1817,26.1398
Q8BGZ4,23.8358,24.3803,24.5728,24.3946,24.2998,24.1623,23.9887,23.8816,24.6198
Q8BH04;Q9Z2V4,27.5711,27.5863,27.8072,27.5928,28.2012,27.696,28.0398,27.903,28.3204
Q8BH24,24.1334,25.1422,25.2465,25.2366,24.8262,24.9508,24.3061,25.374,24.5591
Q8BH44,27.7934,27.9191,27.8507,27.8672,27.9878,27.7448,28.2589,27.5814,27.934
Q8BH55,27.8611,27.5473,27.7702,27.8691,28.0013,27.9823,27.537,27.6373,27.7912
Q8BH57,23.3654,25.8542,26.2296,26.0192,25.7271,25.6545,26.7176,26.0891,25.9761
Q8BH58,27.6899,27.495,27.2808,27.886,27.6606,27.6867,27.586,27.6809,27.6832
Q8BH59,33.2214,32.838,32.9343,33.0348,32.9163,32.7797,32.8259,32.8426,32.9196
Q8BH60,24.263,24.1769,23.8399,23.8675,24.1403,24.1967,24.7188,24.32,24.2645
Q8BH61,23.4554,24.7922,25.178,24.9508,25.6849,25.5266,25.579,26.4706,25.819
Q8BH64,27.483,28.3886,28.1377,27.736,28.7827,28.6741,28.4403,28.8967,28.7622
Q8BH66,30.2736,30.1466,30.1493,30.2682,29.9654,29.9791,30.0103,30.285,30.2918
Q8BH69,26.5234,26.9785,27.0525,26.7331,27.2074,27.2962,26.3544,27.3598,26.9887
Q8BH79,26.3267,26.5144,26.0937,26.3527,26.1859,26.2219,24.7149,25.6547,26.0676
Q8BH82,25.6397,25.3982,25.6444,25.0456,24.8112,24.7205,25.2485,24.3159,24.3732
Q8BH86,26.0216,25.7811,26.3232,25.8315,25.5241,25.6562,25.6391,25.5727,25.6965
Q8BH95,30.2627,30.2764,30.1918,30.3062,30.4143,30.2666,30.0646,30.4835,30.2307
Q8BHA3,25.262,24.3441,24.7786,23.9806,24.8213,23.2945,24.8364,24.6123,24.7952
Q8BHC1,26.7626,26.2641,26.3565,26.3761,26.4498,26.273,26.201,26.2053,26.6171
Q8BHC4,26.0217,25.6145,26.0947,26.4284,25.7984,25.8503,26.2351,25.715,25.8297
Q8BHD7;B2RU80,24.9691,25.2858,25.3985,25.3839,26.2052,25.8569,25.7559,25.939,25.3192
Q8BHE3,28.7373,28.1362,28.3555,28.309,28.2613,28.1251,28.1806,27.9419,27.712
Q8BHF7,25.855,26.97,26.3504,25.8983,26.2143,26.6253,27.1399,26.3157,26.2578
Q8BHG1,26.5664,26.2749,26.1188,26.664,26.6695,26.568,26.9848,26.3982,26.7292
Q8BHG2,28.2375,27.9195,27.6019,27.1977,27.6322,27.8999,27.8099,27.8332,28.3657
Q8BHL3,27.0023,26.8668,27.2652,26.8647,26.7794,26.848,26.9409,26.605,26.5561
Q8BHL8,26.6391,26.5032,26.535,26.5993,26.4314,26.3549,26.5603,26.2121,26.5759
Q8BHN3,30.7154,30.555,30.7173,30.724,30.8426,30.7093,30.4823,30.5501,30.6474
Q8BHS6,24.2681,24.2838,24.4786,23.7901,24.4149,24.0959,24.1521,23.6139,24.2551
Q8BHW2,27.0154,26.9125,26.9009,26.9118,26.6105,26.6453,26.7089,26.748,26.7547
Q8BHZ0,25.4776,25.5949,25.382,26.2876,25.3623,25.7453,27.4723,25.7593,25.6335
Q8BIF0,26.9738,26.6295,26.5828,26.4898,26.7809,26.8886,26.0598,26.5782,26.4164
Q8BIF2;Q8BP71,26.4252,26.9777,26.7213,25.3004,25.3382,26.3199,26.0379,24.3449,25.7829
Q8BIG7,27.4368,26.7998,26.7461,28.0664,26.9378,26.6098,26.5602,26.6863,26.638
Q8BIJ6,30.5729,30.2732,30.4216,30.2701,30.3399,30.2938,30.2721,30.2243,30.3048
Q8BIK4,27.4738,27.9715,27.7854,27.6508,27.8165,27.8388,28.0333,27.9373,28.1126
Q8BIP0,25.6478,24.7066,24.5349,24.6637,25.3106,23.2017,25.0272,25.1777,24.0327
Q8BIQ5;Q8C7E9,26.0104,26.1706,26.6628,25.8283,26.1691,26.0399,26.1958,25.658,25.8949
Q8BIV3,25.1738,25.0721,24.9856,24.8486,25.277,25.0662,24.5441,24.9813,25.1168
Q8BIW1,27.9375,27.8997,27.9386,27.9714,28.2549,28.0923,27.9998,27.9877,27.8033
Q8BIZ1,24.648,24.5253,23.4528,23.9095,24.8324,24.4522,23.8364,24.6114,24.6311
Q8BJ03,24.7325,24.6654,24.5123,25.1952,24.947,24.2144,24.6082,24.9888,24.6082
Q8BJ71,26.7655,22.7938,26.1124,26.1079,24.0763,26.3444,25.3987,26.3046,26.3466
Q8BJD1,25.8527,26.0469,26.2091,26.2648,26.8976,26.5019,26.4283,26.1343,26.2391
Q8BJH1,27,27.0712,26.8507,27.2784,26.8237,26.6364,26.938,26.847,26.3367
Q8BJI1,26.7684,26.7468,26.2675,26.7997,26.2919,26.2304,26.8663,26.7872,26.5398
Q8BJS4,25.0642,25.4013,25.3472,25.2482,25.5229,25.5245,26.3242,26.3825,26.2574
Q8BJU0,28.1011,28.05,28.0501,28.5289,27.9664,27.8812,27.9769,27.6598,27.4795
Q8BJY1,29.7488,29.68,30.0632,29.4663,29.3868,29.7356,29.9421,29.7091,29.5528
Q8BJZ4,26.2338,25.9481,26.5485,26.3867,25.9462,26.2662,25.7865,26.2337,26.2572
Q8BK03,24.6779,24.3051,24.49,24.5354,24.3549,24.3488,24.3657,24.3577,24.5548
Q8BK08,27.9983,27.2428,27.5377,27.2385,27.2252,27.0413,26.8359,26.9225,27.413
Q8BK30,27.904,27.9826,28.0833,28.1814,27.2638,27.5598,27.9329,27.741,27.8229
Q8BK63,25.2331,25.107,25.6581,25.2692,23.4479,25.0852,26.0587,25.468,24.9662
Q8BK64,30.6702,30.5624,30.5913,30.3313,30.2642,30.1075,29.8103,29.7867,29.8759
Q8BK67,25.0708,25.6242,25.2818,25.6122,25.4157,25.4,25.2997,25.1467,25.1572
Q8BKC5,29.8731,29.6627,29.8018,29.8515,30.1327,29.8214,29.6059,29.6894,29.5959
Q8BKK4,26.1947,26.1143,24.8619,26.1154,22.2729,26.0731,27.7,26.0224,26.1351
Q8BKX1,26.2919,26.612,26.5858,26.4249,26.6791,26.2471,26.5709,25.9504,26.2274
Q8BKZ9,29.9007,29.6817,29.6526,29.9897,29.513,29.4392,29.4513,29.7598,29.6632
Q8BL65,29.113,29.2409,29.3159,29.6279,29.3999,29.1798,29.3971,29.2315,29.2437
Q8BL66,28.7777,28.8603,28.7199,28.8181,28.7453,28.7102,29.1493,28.8732,28.8131
Q8BL86,25.125,25.1214,24.8157,25.012,24.5979,25.2275,24.9078,24.0647,24.9924
Q8BL97,27.0452,27.1074,27.0585,27.3953,27.083,27.1737,27.7862,27.3359,26.9409
Q8BL99,23.8828,23.5347,23.8556,23.2931,24.0121,23.5873,23.3243,22.9428,23.9696
Q8BLE7;Q61983;Q5SZA1,29.8277,29.5872,29.7769,29.8225,29.6151,29.4247,29.9407,29.4406,29.6502
Q8BLF1,28.4522,28.3434,28.2497,28.4819,28.4974,28.3232,28.175,28.6477,28.5586
Q8BLJ3,28.6136,28.3615,28.3479,28.1041,28.3175,28.119,27.8454,27.9211,28.1248
Q8BLK3,30.8775,30.6053,30.747,31.0732,30.6265,30.6684,30.6187,30.8518,30.969
Q8BLN5,24.5206,25.8455,25.4727,23.3004,25.4437,25.3069,25.6793,25.8127,26.3752
Q8BLQ9,29.1166,28.7107,28.9515,28.7355,28.7042,28.9186,28.9875,28.7787,29.1935
Q8BLY2,27.1407,26.8983,27.1949,26.376,26.9726,26.9516,26.8994,26.8216,27.2339
Q8BM55,25.0328,25.1031,25.4342,23.7782,26.086,25.6431,24.8019,24.838,25.024
Q8BM72,24.9501,24.9821,25.2987,25.6877,25.6845,25.3458,24.7769,24.7705,24.1101
Q8BMA6,25.8155,25.2451,25.3619,25.6082,25.9755,26.0113,25.7085,25.5844,25.5524
Q8BMF3,29.0576,29.2183,29.1861,29.0009,28.783,28.7819,28.8019,29.0911,29.0728
Q8BMF4,32.5401,32.1862,32.3844,32.2432,32.2638,32.0264,31.8917,32.1873,32.2179
Q8BMG7,28.3031,28.2929,28.3185,28.3097,27.9945,28.2051,27.8269,28.1313,28.0487
Q8BMI3,26.7423,26.5895,26.6887,26.1972,26.4498,26.1016,25.8044,26.1878,25.6002
Q8BMJ2,28.6048,28.823,28.4908,28.4576,28.9755,28.8735,28.6282,28.9465,29.0449
Q8BMJ3;Q60872,25.0018,25.0868,25.2104,24.5182,24.7916,25.2127,23.5332,24.385,24.9804
Q8BMK4,27.4612,27.9238,28.0335,27.956,28.3727,28.6877,28.4891,27.9454,27.9299
Q8BML9,27.7585,27.9072,28.0616,28.2737,28.4097,28.3834,27.9912,28.0911,28.3947
Q8BMP6,26.3272,26.4594,26.3388,26.5017,26.6788,26.6129,26.4981,26.5071,26.6724
Q8BMS1,32.3085,32.1186,32.3205,32.5858,32.4173,32.2888,32.2309,32.2288,32.3164
Q8BMS4,26.5543,26.174,26.2812,26.518,26.388,26.4241,26.263,26.683,26.5553
Q8BNU0,27.9705,27.9156,28.0787,27.8118,27.8602,27.8085,27.4461,27.4674,27.8635
Q8BNW9,29.1446,29.2793,29.157,28.6997,29.3017,29.0655,29.043,29.0077,29.3396
Q8BNY6,27.5632,27.5971,27.5207,27.4187,27.2253,27.2109,27.7446,27.8394,27.2105
Q8BP40,24.1434,23.3705,24.0782,23.7765,23.6244,23.4648,22.6953,23.8934,23.6183
Q8BP47,29.5095,29.5634,29.4819,29.3465,29.345,29.591,29.4213,29.4435,29.5997
Q8BP48,28.1403,27.8065,27.8322,28.1939,28.1655,28.168,28.1206,28.521,28.2578
Q8BP67,29.0313,28.9217,28.7453,28.8819,29.1284,29.0714,28.9907,28.7254,28.8389
Q8BP92,29.8273,29.6323,29.7814,30.0943,30.1258,29.9502,29.6039,29.6736,29.8746
Q921Y0;Q8BPB0,24.9751,25.3694,25.2783,25.1773,25.2756,25.1378,25.7634,25.0168,24.9076
Q8BPM0,26.4257,26.2604,26.446,26.4454,26.5986,26.2421,25.154,26.2501,25.7446
Q8BPN8,31.5074,31.4059,31.4627,31.3971,31.2059,31.2918,31.3284,31.2388,31.3937
Q8BPQ7,25.4857,25.1208,25.1843,25.5846,25.1669,24.9959,22.9056,25.4054,24.9311
Q8BPU7,28.9545,28.8968,28.682,29.5238,29.0254,28.9576,28.7854,28.7297,28.6235
Q8BQU6,26.2982,25.9734,26.4339,26.5367,25.4851,25.7575,25.9165,25.858,25.6447
Q8BQZ4,26.1489,26.6087,26.223,27.3007,26.661,26.7032,27.5459,26.1894,26.3618
Q8BR63,27.6075,28.1032,27.6769,28.3326,26.9438,27.393,28.1,27.304,27.6962
Q8BR90,27.7242,27.904,27.5423,28.6003,27.9925,28.0454,27.7776,27.5465,27.5206
Q8BRF7,28.0584,27.7966,28.0155,27.8065,28.2626,27.7826,27.6342,28.1188,27.997
Q8BRJ3,24.8371,24.6502,24.7213,24.5991,24.2159,24.1853,25.1051,24.0138,24.2738
Q8BRT1,30.1523,30.1592,30.0947,30.3856,30.0316,29.9221,30.005,29.9319,29.7622
Q8BSL7,26.4665,25.8595,26.8387,26.0972,26.5841,26.4087,25.9762,26.198,26.6638
Q8BSS9,25.1748,24.9542,25.0381,25.4465,24.8041,24.8992,25.2449,25.4553,25.0945
Q8BSZ2,23.3095,25.9356,26.2646,25.9393,26.0568,26.0689,23.9833,26.2625,26.5822
Q8BT60,26.3918,26.7537,26.237,26.3319,26.95,26.7956,26.7028,26.6764,26.6804
Q8BTG3,29.0999,29.0107,29.0933,29.2586,29.3098,29.0638,28.8781,28.8806,28.5712
Q8BTG7,30.1517,29.8759,30.0178,29.8229,29.7642,29.556,29.5789,29.2891,29.1436
Q8BTI8,26.8687,26.5161,26.8105,26.5501,26.5011,26.5092,27.5464,26.6986,26.9839
Q8BTJ4,25.7248,25.4662,25.4363,25.8778,26.1663,25.3003,25.6228,25.2948,25.2803
Q8BTM8,29.6928,29.9734,29.9401,30.6059,30.8867,30.6154,30.8772,30.9671,30.5445
Q8BTV2,25.3371,25.2732,24.9395,25.706,24.4059,25.1347,24.5307,24.1155,25.9466
Q8BTX9,27.5257,27.4158,27.6602,27.7142,27.507,27.6241,26.9488,27.2069,27.1854
Q8BTY1,25.6274,25.5908,25.6083,25.6132,25.9695,25.8625,25.5439,25.646,25.8931
Q8BTY8,25.9721,26.0424,26.3055,26.4515,26.3982,26.1722,25.8379,26.1328,25.9893
Q8BTZ7,26.6417,26.3484,26.6885,27.0284,26.5122,26.3178,26.5199,26.2073,26.3014
Q8BU14,25.5004,25.5253,25.6986,26.1682,25.9178,25.5319,25.8753,25.7594,25.233
Q8BU30,29.2425,29.291,29.1946,29.3632,29.497,29.5557,29.2851,29.4217,29.3638
Q8BU33,28.5053,28.2309,28.4824,28.1748,28.3823,28.0213,27.7853,27.8603,27.988
Q8BUK6,26.9878,26.9347,26.9814,27.1995,27.3637,26.9018,27.1047,26.861,27.0509
Q8BUR4,26.0329,25.7428,25.8042,26.3885,26.468,26.4129,26.1577,26.0319,26.1135
Q8BUV3,30.8605,30.5814,30.7027,30.8686,30.5255,30.5732,30.7702,30.634,30.5803
Q8BVA5,26.2541,26.5135,26.4342,26.4627,26.1739,26.3076,26.0815,25.5686,25.8083
Q8BVE3,31.7031,31.5493,31.6212,31.5998,31.5776,31.5312,31.6036,31.6254,31.645
Q8BVG4,27.205,27.1716,25.2074,26.5737,27.0989,27.0264,25.9106,26.4556,26.3264
Q8BVI4,32.2274,32.3591,32.3358,32.2243,32.1664,32.0517,32.5619,31.7745,31.6062
Q8BVI5,27.3238,26.9392,27.2763,27.0104,26.4628,26.9685,26.9096,26.3345,26.8545
Q8BVQ5,29.192,29.3207,29.1319,29.2188,29.0223,28.8997,29.1717,29.0289,29.0035
Q8BVU5,25.9475,26.0484,25.4897,26.5577,26.2333,26.1437,26.6513,27.141,26.7987
Q8BW41,26.4029,26.4124,26.2287,27.0205,26.5888,26.6756,26.4282,26.603,26.5919
Q8BW75,29.8465,29.6216,29.693,30.2518,30.0523,29.7231,30.0675,29.8132,29.6552
Q8BW96,28.5023,28.5565,28.5124,27.711,27.6982,28.0124,28.1918,28.1454,28.0618
Q8BWF0,31.5399,31.4144,31.6517,31.6454,31.4658,31.3381,31.1222,31.3863,31.427
Q8BWG8;P20443;Q91YI4,27.9494,28.026,27.7226,28.3365,28.1244,27.9232,28.5583,28.3299,27.9175
Q8BWM0,27.893,27.3331,27.7005,27.8077,27.4845,27.6022,27.7818,27.6841,27.8364
Q8BWQ6,26.5839,26.1144,26.6535,25.8433,26.7749,26.6661,26.3904,26.7574,26.7791
Q8BWR2,27.6482,27.4854,27.3246,27.6717,27.5478,27.2284,27.334,27.6523,27.6777
Q8BWT1,30.6833,30.718,30.6147,30.6007,30.7117,30.6794,30.7605,30.8546,30.7007
Q8BWT5,28.1709,27.9008,28.0319,27.9155,27.8778,27.9271,27.7091,27.4699,27.4911
Q8BWU8,25.6293,25.9576,26.9261,26.5905,26.333,26.6217,27.6672,27.8083,27.1504
Q8BWY3,27.687,27.7861,27.6533,28.1222,28.1239,28.0097,28.0454,28.0871,27.805
Q8BWZ3,25.6135,25.5644,25.7831,25.2905,24.3471,25.8945,25.6337,25.6028,25.9711
Q8BX02,25.9695,26.3113,26.1917,26.224,26.2489,26.4824,27.0765,27.3485,27.3565
Q8BX10,26.2004,25.9786,26.0845,25.6486,26.5305,26.1348,25.5348,26.5163,26.5843
Q8BX70,27.8742,28.0586,27.9432,27.8029,27.6115,27.8014,27.9563,28.1277,27.6919
Q8BX94,27.234,26.9172,26.7163,26.7173,27.0624,26.9273,27.0964,26.9855,27.1501
Q8BXC6,24.7979,25.2317,25.3702,24.9325,24.5226,25.5439,25.7415,25.373,24.4308
Q8BXK8,25.8912,25.5549,25.8329,26.1783,25.3891,25.9143,25.8693,25.5864,25.445
Q8BXR1,27.0443,26.3718,26.4346,26.4807,26.8078,26.678,26.97,26.5179,26.8964
Q8BXR9,26.7786,26.7882,26.4637,26.8863,26.2875,26.2488,26.2324,25.9503,26.4433
Q8BXV2,29.078,29.0746,29.081,29.2583,28.8969,28.5603,28.9387,28.9156,28.817
Q8BXZ1,27.9132,27.7655,27.6366,28.0819,27.8767,27.8642,28.2564,27.7904,27.6937
Q8BY87,25.4929,25.7763,25.5656,25.2693,23.0801,23.9435,25.9123,23.8267,24.0858
Q8BY89,26.7111,27.3483,27.3172,26.8163,26.796,27.4434,27.048,27.4505,27.655
Q8BYA0,28.1232,27.995,27.9406,28.1428,28.2432,27.9435,27.9148,27.9464,28.0756
Q8BYB9,26.1317,25.6251,26.1708,25.8373,26.2717,26.1991,25.4816,25.6033,25.7911
Q8BYI6,25.2005,23.739,25.5889,25.8197,25.5025,25.6066,25.4528,25.2541,25.1548
Q8BYI9,32.5169,32.3488,32.3415,32.3875,32.3516,32.2999,32.1669,32.3602,32.4391
Q8BYL4;Q99JT1,26.7209,26.4146,26.6561,26.871,26.4132,26.5654,26.5838,26.2554,26.2601
Q8BYM5,27.4957,27.0081,26.7073,26.731,26.5685,26.8651,26.8865,26.6803,27.022
Q8BYN3,24.0937,26.0534,25.8174,26.4973,24.6721,26.3447,26.3739,26.6747,26.3822
Q8BYN5,25.76,25.3519,25.1996,25.3534,24.7471,25.1244,25.4671,25.5391,25.3298
Q8BZ98,32.4234,32.2203,32.3205,32.222,32.0271,32.0872,31.9974,32.0766,32.1886
Q8BZA9,27.1534,26.7961,26.9223,27.009,26.8294,26.8644,26.5369,26.4538,26.6897
Q8BZF8,25.8829,26.2645,26.2665,27.7343,27.8863,27.2874,27.4511,27.4771,26.8861
Q8BZM1,24.1551,23.9703,24.3952,23.9877,23.8595,22.931,23.8339,24.0365,23.819
Q8BZN6,23.8302,24.2686,24.4848,25.0353,24.0068,24.3842,24.97,24.1853,25.4906
Q8BZW8,26.7175,26.3936,26.5291,26.683,26.9824,26.6082,26.5086,26.627,26.5988
Q8C033,27.3519,27.444,27.5983,27.6593,27.6363,27.6059,27.5122,27.2325,27.2915
Q8C050;Q9Z2B9,26.3989,26.2117,25.8268,26.1067,26.4524,25.984,26.2421,25.8077,25.7252
Q8C052,26.4779,26.0621,26.7238,26.0634,25.9817,26.4349,26.6956,26.5504,26.8397
Q8C080,24.2944,23.7533,24.113,24.2075,24.1159,23.6405,24.0669,23.6479,23.8479
Q8C0C7,29.2549,29.1506,29.1517,29.3313,29.1692,29.29,29.1308,29.0378,29.3479
Q8C0D5,25.7829,25.4891,25.6618,25.5073,25.9542,25.4489,25.5144,25.5902,25.6159
Q8C0E2,28.4103,28.4122,28.4105,28.5217,28.5056,28.2818,28.4982,28.2762,28.303
Q8C0L0,28.473,28.2559,28.5071,27.7766,28.1728,28.8934,28.7043,29.2261,28.9697
Q8C0L6,24.6884,23.6488,23.115,23.399,23.7665,23.3855,23.9756,23.7526,23.6498
Q8C0L9,25.5934,25.6593,25.471,24.8454,25.2817,25.1823,24.7825,24.7669,25.1303
Q8C0M9,30.6082,30.271,30.4446,30.456,30.3671,30.2852,30.2976,30.4297,30.4461
Q8C0P5,25.5012,25.4925,25.4452,25.3383,25.7698,25.3218,25.3846,25.2469,25.2223
Q8C0Z1,25.0278,24.7029,25.333,25.1738,25.0559,24.9372,25.2706,25.0731,23.6472
